id,stage,kind,title,year,doi,url,quality,directness,peer_reviewed,counts_toward_quota,review_status,checksum_sha256,exclude_reason
05-B25,05实施控制,blog,Feature Toggles (aka Feature Flags),2017,,https://martinfowler.com/articles/feature-toggles.html,medium,商业经验,False,True,close_read,8af28e2820cbf91d9ebc80d37a5cb75a7b12e5901e3d8467fb73669700ab0484,
05-B26,05实施控制,blog,What is change management?,2024,,https://www.atlassian.com/itsm/change-management,medium,商业经验,False,True,close_read,e3eef1c34437d24806d12bcd86ab8022e82973e536b041e127cb4e1715f7fd95,
05-B30,05实施控制,blog,CanaryRelease,2014,,https://martinfowler.com/bliki/CanaryRelease.html,medium,商业经验,False,True,close_read,c8254b90504365f4ccf0d0b7160d2ef278cd512636987415f250177b864fa925,
05-B31,05实施控制,blog,How the beta phase works,2024,,https://www.gov.uk/service-manual/agile-delivery/how-the-beta-phase-works,medium,规范性,False,True,close_read,eb8231f65af1d8304db67e57e37d3b623dbe561e065adab35491e37723b8cf69,
05-B33,05实施控制,blog,Continuous Integration,2006,,https://martinfowler.com/articles/continuousIntegration.html,medium,商业经验,False,True,close_read,0cec4d529ec8d8a3be5dcfc210d3ac0faa82b87c9b6ceb150a4f56cedd6cc326,
05-P01,05实施控制,paper,comparative analysis of earned value management techniques in construction projects,2025,10.1038/s41598-025-05834-z,https://doi.org/10.1038/s41598-025-05834-z,medium,同构迁移,False,True,anchor_reread,68ca0e565ea022475c3544db6f13f7abb34b60bf0821086732f2ada8fa2f92d1,
05-P02,05实施控制,paper,experimenting under stochastic congestion,2026,10.1287/mnsc.2024.08306,https://doi.org/10.1287/mnsc.2024.08306,medium,同构迁移,False,True,anchor_reread,4407367f105359e171be672e58d7a524d63463a3ff2aa71049d22c1c4c427daf,
05-P03,05实施控制,paper,schedule risk analysis for project control with risk interactions,2025,10.1007/s10479-025-06668-8,https://doi.org/10.1007/s10479-025-06668-8,medium,同构迁移,False,True,anchor_reread,ac5e5838735e624075bb167cb6f1c60b0f5c8d9635c4cd5a076985bc556fc941,
05-P04,05实施控制,paper,identification of the main traditional project management methods through a systematic literature review,2024,10.14569/ijacsa.2024.0150697,https://doi.org/10.14569/ijacsa.2024.0150697,medium,同构迁移,False,True,close_read,26d61cbacb1eec4eca8949d7f454fae628987dc7d9dceefa73f12a625fa40edb,
05-P05,05实施控制,paper,enhancing project performance forecasting using machine learning techniques,2024,10.32388/e0op3j,https://doi.org/10.32388/e0op3j,medium,同构迁移,False,True,close_read,597884312e60916cb5ac27976688c8b50fd73e90fe33f2ad697863fc1c24cca4,
05-P06,05实施控制,paper,anlisis cuantitativo de riesgos utilizando mcsimulrisk como herramienta didctica,2024,10.37610/dyo.v0i82.662,https://doi.org/10.37610/dyo.v0i82.662,medium,同构迁移,False,True,close_read,be3e14b2c2f2648180842a02cfbfe3e7af946c201f70c2803b188eb8f76f7fbe,
05-P07,05实施控制,paper,price experimentation and interference,2023,10.48550/arxiv.2310.17165,http://arxiv.org/abs/2310.17165,medium,同构迁移,False,True,close_read,dd4beba81cb975fe55671f88056f3beb0ef7ce39b2fc2007f58b13210a2c4f1e,
05-P08,05实施控制,paper,mitigating time and cost overruns in construction projects a questionnaire study on integrating earned value management and risk management,2023,10.53898/josse2023323,https://doi.org/10.53898/josse2023323,medium,同构迁移,False,True,close_read,76c25ebb411511e81850e1c1153f93606b6e240de6ecab72e82faab684be6a30,
05-P10,05实施控制,paper,performance evaluation of construction project by earned value management system in amhara waterworks construction enterprise,2025,10.1007/s44290-025-00193-0,https://doi.org/10.1007/s44290-025-00193-0,medium,同构迁移,False,True,anchor_reread,633b883174f3659c15e3fd3e1830914249395bb5d2e8af7e7d15525931680ec6,
05-P11,05实施控制,paper,realcons a digital framework for construction reporting accuracy and early delay detection,2025,10.36680/j.itcon.2025.031,https://doi.org/10.36680/j.itcon.2025.031,medium,同构迁移,False,True,anchor_reread,5215ccf0db0b3900074f84a9f27135abddee95af90029b82423887ba074301b3,
05-P12,05实施控制,paper,a system dynamics approach to feedback processes in project scheduling,2024,10.48084/etasr.6666,https://doi.org/10.48084/etasr.6666,medium,同构迁移,False,True,close_read,21eec7dd133be39a6df7be4f48e302f5a3df6e5ba1ef7a07b21d1eb44c23a6d7,
05-P13,05实施控制,paper,datadriven switchback experiments theoretical tradeoffs and empirical bayes designs,2024,10.48550/arxiv.2406.06768,http://arxiv.org/abs/2406.06768,medium,同构迁移,False,True,close_read,47b013f3ef9e3d0bcad1904cece44e73243a37118102aa71454ac1906be5d572,
05-P14,05实施控制,paper,cost and time analysis using earned value method construction of upbjj building open university of surabaya phase ii,2023,10.46799/ajesh.v2i12.206,http://dx.doi.org/10.46799/ajesh.v2i12.206,medium,同构迁移,False,True,close_read,cf4c3dba134874b628fe0cd0108960aeb4cd2bf306d286380333c84aeb77ec90,
05-P15,05实施控制,paper,a twopart machine learning approach to characterizing network interference in ab testing,2023,10.48550/arxiv.2308.09790,http://arxiv.org/abs/2308.09790,medium,同构迁移,False,True,close_read,b019cab41afa94ecc4f2ef1b56fda9c9334c745c15e08c264c7e964bfeefbcc3,
05-P16,05实施控制,paper,institutional gatekeeping and change order prevention in public infrastructure projects evidence from a governance reform in jordan,2026,10.3389/fbuil.2026.1840012,https://doi.org/10.3389/fbuil.2026.1840012,medium,同构迁移,False,True,anchor_reread,0c4bc256413d75460a00ede5d053fc45311620b596bc41fc05a6d0eab4d953d8,
05-P17,05实施控制,paper,incorporating earned value management into income statements to improve project management profitability and elevate application in the business and management,2025,10.1371/journal.pone.0312956,https://doi.org/10.1371/journal.pone.0312956,medium,同构迁移,False,True,close_read,67b620eb3b81578900b27d2356d0fd7e2989561e1530315ec5521ca9dcafdb5e,
05-P18,05实施控制,paper,project control practices to enable sustainable project management,2025,10.1108/ijmpb-07-2025-0269,https://doi.org/10.1108/ijmpb-07-2025-0269,medium,同构迁移,False,True,close_read,87362b6564ef1659d2af698e4b5012be0ce0b9da9f786503702f0cc8a4bcaa8e,
05-P19,05实施控制,paper,a predictive analytics model for early detection of budget overruns in largescale projects using integrated financial and operational data,2025,10.38124/ijsrmt.v4i12.1372,https://doi.org/10.38124/ijsrmt.v4i12.1372,medium,同构迁移,False,True,close_read,a32e900938d1824ba03bd41506d1c3118dea821e9c5a58d6b9fd1d71a633a10e,
05-P20,05实施控制,paper,advanced ab testing and causal inference for aidriven digital platforms a comprehensive framework for us digital markets,2025,10.7753/ijcatr1306.1004,https://doi.org/10.7753/ijcatr1306.1004,medium,同构迁移,False,True,close_read,c79fc82e74d335fd622764d00dfd847d8925f3909fc33c93799d99766504661f,
05-P21,05实施控制,paper,digital engineering and project management frameworks for improving safety and efficiency in us civil and rail infrastructure,2025,10.63125/0w76pn26,https://doi.org/10.63125/0w76pn26,medium,同构迁移,False,True,close_read,eb5ada802087d733ed96265ef2f265ce34a9d937b74c3e9759f0ca545d27f015,
05-P22,05实施控制,paper,mitigation strategies for overcoming delays in highrise construction projects a comprehensive literature review,2024,10.52783/tjjpt.v45.i04.8183,https://doi.org/10.52783/tjjpt.v45.i04.8183,medium,同构迁移,False,True,close_read,1d8fc81a96298753e92ce07b8e82b4494edb471e2cdfc2587b33a10d240f6ce6,
05-P23,05实施控制,paper,time performance analysis on afv earthwork in kedungpeluk sidoarjo using the earned value method,2024,10.55047/jhssb.v3i2.1005,http://dx.doi.org/10.55047/jhssb.v3i2.1005,medium,同构迁移,False,True,close_read,c741792155eb5f5452754ef8c9f790f69b8420698a36ba398856983e7830f207,
05-P24,05实施控制,paper,sellerside experiments under interference induced by feedback loops in twosided platforms,2024,10.48550/arxiv.2401.15811,http://arxiv.org/abs/2401.15811,medium,同构迁移,False,True,close_read,707e8f1561a6d0cb44de5231775c7f2a3c0ac25a78d769f725071d03d1e0a270,
05-P25,05实施控制,paper,software change request in software development project  factors and methods scoping review methods,2024,10.46799/ajesh.v3i10.417,https://doi.org/10.46799/ajesh.v3i10.417,medium,同构迁移,False,True,close_read,fa0c37714c9992d9e9c093b1a98909dd54152aa1ed5b08366c664406a0ed529d,
05-P26,05实施控制,paper,tackling interference induced by data training loops in ab tests a weighted training approach,2023,10.48550/arxiv.2310.17496,http://arxiv.org/pdf/2310.17496,medium,同构迁移,False,True,close_read,dd4beba81cb975fe55671f88056f3beb0ef7ce39b2fc2007f58b13210a2c4f1e,
05-P27,05实施控制,paper,a comprehensive framework for evaluating bridge project rework through earned value management evm and building information modeling bim,2026,10.1038/s41598-025-27546-0,https://doi.org/10.1038/s41598-025-27546-0,medium,同构迁移,False,True,anchor_reread,66904dbe957fd09f2dd5d0747472d3ede3b590e9cbe8c00dad0a9c8196d79d41,
05-P28,05实施控制,paper,an uncertaintyaware 4d5d digitaltwin framework for cost estimation and probabilistic schedule control field and benchmark validation from a texas midrise project,2026,10.1007/s44290-026-00523-w,https://doi.org/10.1007/s44290-026-00523-w,medium,同构迁移,False,True,anchor_reread,883aab06f72d94bd29c5a725fa199256b5636ace675c1f8000fdc89d4562ce2e,
05-P29,05实施控制,paper,probabilistic optimization of corrective actions for project deadline adherence in projects with stochastic activity durations,2026,10.1007/s10479-026-07093-1,https://doi.org/10.1007/s10479-026-07093-1,medium,同构迁移,False,True,anchor_reread,dd7b901a28500b5e74a1ecba661b6e4d036836628767b992b65695967bf8f9f3,
05-P30,05实施控制,paper,analisis perbandingan metode earned value management dan earned schedule pada proyek pembangunan dan renovasi rumah,2025,10.24912/jmts.v8i3.34358,https://doi.org/10.24912/jmts.v8i3.34358,medium,同构迁移,False,True,close_read,cf26446b6b7d7f37d0ceedf74f057219611b89213f4a02ef7e539d4f6cd59aa7,
05-P31,05实施控制,paper,clustered switchback designs for experimentation under spatiotemporal interference,2023,10.48550/arxiv.2312.15574,http://arxiv.org/abs/2312.15574,medium,同构迁移,False,True,close_read,06cd662e79375f440d7021333bb476587e177345ea44972d41ccdb9ba25721dc,
05-P32,05实施控制,paper,variance reduction combining preexperiment and inexperiment data,2024,10.48550/arxiv.2410.09027,http://arxiv.org/pdf/2410.09027,medium,同构迁移,False,True,close_read,154ba4146d178d1ce43ae16f03f1570090105e3563182a994cbebcfe5a636265,
05-P33,05实施控制,paper,causal inference with dyadic data in randomized experiments,2025,10.48550/arxiv.2505.20780,https://arxiv.org/abs/2505.20780,medium,同构迁移,False,True,close_read,a9311eeaaec9a7e753dd8faadc2bc0356f898bb6972eea2d03afeb939f27db42,
05-P34,05实施控制,paper,formal verification of a change control process in project management,2023,10.32388/kd99xx,https://doi.org/10.32388/kd99xx,medium,同构迁移,False,True,close_read,27ec72e38650b154752b3a683029ff47cd22c11efcd2f4d40607b7a7ce1f8563,
05-P35,05实施控制,paper,post launch evaluation of policies in a highdimensional setting,2024,10.48550/arxiv.2501.00119,http://arxiv.org/abs/2501.00119,medium,同构迁移,False,True,close_read,f16064f91592035b7eb56aff8d93cb9f5da01e36829ac0b7f4100991a79e6229,
05-P36,05实施控制,paper,project change canvas,2024,10.12821/ijispm120404,https://doi.org/10.12821/ijispm120404,medium,同构迁移,False,True,close_read,b03c151e4d4fff6e1739cfebaeffba2e0c260b1dc2f858fd257b0d80b08d0177,
05-P37,05实施控制,paper,evaluating for the long term learnings from industry,2026,10.48550/arxiv.2608.08043,https://arxiv.org/abs/2608.08043,medium,同构迁移,False,True,anchor_reread,57f8691f2732617132e092ca38d6a563a0f674aa08a2f261dc6a2f127ec0fac7,
05-S01,05实施控制,standard,apm body of knowledge 8 change control definition,2024,,https://www.apm.org.uk/resources/what-is-project-management/what-is-change-control,high,规范性,False,True,close_read,,
05-S02,05实施控制,standard,pmi earned value practice guidance,,,https://www.pmi.org/learning/library/make-earned-value-work-project-6001,high,规范性,False,True,close_read,,
05-S03,05实施控制,standard,doe evms eia748 change control procedure classic,2008,,https://www-ssrl.slac.stanford.edu/lcls/reviews/lusi/doe_reviews/2008-august/cd-2requireddocuments/evms/lcls_1-1-019_changecontrolrev0-0.pdf,high,规范性,False,True,close_read,,
05-S04,05实施控制,standard,clinicaltrials gov protocol results timing analog wait,,,https://clinicaltrials.gov/policy/faq,high,规范性,False,True,close_read,,
05-S06,05实施控制,standard,pmi pmbok integrated change control issue log,2021,,https://www.pmi.org/pmbok-guide-standards,high,规范性,False,True,close_read,,
06-B01,06交付,blog,the user acceptance testing checklist 2026,,,https://marker.io/blog/user-acceptance-testing-checklist,low,商业经验,False,True,background,bde1a7b3c919fed326cddc8b3a12ebc188f49c8db481942e7c6b0b2c714d7be1,
06-B02,06交付,blog,what to include in a user acceptance testing checklist,,,https://www.youtube.com/watch?v=92OtbSLRqm0,low,商业经验,False,False,excluded,03f74c18998d0c9ff9b5f9633483dbfdb0c73f73e2f2d29db9555a15d4107f0f,not_tech_blog_host
06-B03,06交付,blog,user acceptance testing uat checklist  best practices,,,https://www.testfiesta.com/blog/user-acceptance-testing-checklist,low,商业经验,False,True,background,e860b94b5ea0d77bbaaf706035754f1c116f1c71da1749edd32ffbdaf0f2401d,
06-B04,06交付,blog,acceptance testing checklist  manifestly checklists,,,https://www.manifest.ly/use-cases/software-development/acceptance-testing-checklist,low,商业经验,False,True,background,1d6f6f91b0db057776dadb7f724596181bf4dcb7b1618ba2d5501a464eec1a12,
06-B05,06交付,blog,user acceptance testing uat checklist  manifestly checklists,,,https://www.manifest.ly/use-cases/software-development/user-acceptance-testing-uat-checklist,low,商业经验,False,True,background,1d6f6f91b0db057776dadb7f724596181bf4dcb7b1618ba2d5501a464eec1a12,
06-B06,06交付,blog,user acceptance test checklist uat testing  list   here there and everywhere,,,https://www.htae.net/checklist/user-acceptance-test-checklist/65,low,商业经验,False,True,background,bde1a7b3c919fed326cddc8b3a12ebc188f49c8db481942e7c6b0b2c714d7be1,
06-B07,06交付,blog,user acceptance testing uat checklist types and examples  testrail,,,https://www.testrail.com/blog/user-acceptance-testing,low,商业经验,False,True,background,62859bbccc83a3d33109744d78804b469fdbf62f6b633c4bd5b0410219c7adbb,
06-B08,06交付,blog,user acceptance testing uat process template checklist  bug0,,,https://bug0.com/blog/user-acceptance-testing-uat-2026,low,商业经验,False,True,background,bde1a7b3c919fed326cddc8b3a12ebc188f49c8db481942e7c6b0b2c714d7be1,
06-B09,06交付,blog,user acceptance criteria explained  enkonix,,,https://enkonix.com/blog/acceptance-criteria,low,商业经验,False,True,background,accf154a837bf25641ac41ee27e7667dfaabb1462ab768345738b698cdafdde6,
06-B10,06交付,blog,customer validation  volusia business resources,,,https://www.volusiabusinessresources.com/readiness-training-p/customer-validation,low,商业经验,False,True,background,bd9ba88196bda65a67ba791c4ba73921f42d8380646f8fd10169ec7318f1a310,
06-B11,06交付,blog,how customer product validation works in product management  airfocus by lucid,,,https://airfocus.com/blog/how-customer-product-validation-works-in-product-management,low,商业经验,False,True,background,fdfbd773d73a6585bf190d7013927b65d9e173471ba9d97ddb8909c37f8e596e,
06-B12,06交付,blog,customer validation how to test your product ideas  cleverx blog,,,https://cleverx.com/blog/customer-validation-how-to-test-your-product-ideas,low,商业经验,False,True,background,2c5ce8dc11a5fcbc8d9a390389d7639719299397ea6b901ad3c32ae453a9e591,
06-B13,06交付,blog,how to evaluate customer validation in the early stages  golden egg check,,,https://goldeneggcheck.com/en/how-to-evaluate-customer-validation-in-the-early-stages,low,商业经验,False,True,background,78c9accdb408ed2770389397bdb10aace0eea0f7df9e900d4f098c6c106be700,
06-B14,06交付,blog,data validation vs data verification whats the difference,,,https://www.precisely.com/blog/data-quality/data-validation-vs-data-verification,low,商业经验,False,True,background,0ea97ecaa10bcbad7c19d6a2d26a5815675ff4ca89b197ccbd48247c0af4ab96,
06-B15,06交付,blog,acceptance criteria vs acceptance tests  5 key differences,,,https://testsigma.com/blog/acceptance-criteria-vs-acceptance-tests,low,商业经验,False,True,background,27c984f58e84e9484a9ae689c7e4f22bbc99e80a801caa62021fddd8a0452aa4,
06-B16,06交付,blog,acceptance criteria in project management a quick guide,,,https://www.projectmanager.com/blog/acceptance-criteria-project-management,low,商业经验,False,True,background,4392e6e7473a64c3cdd899f1223c96e115c6dc0115d9b256bb5e16e3dbf13ecb,
06-B17,06交付,blog,cisco ios software integrity assurance,,,https://sec.cloudapps.cisco.com/security/center/resources/integrity_assurance.html,low,商业经验,False,True,background,278e70f3b0a44bfa8f4ecfefc76e7188c2276c2e0c0ec8fa1426b34d1d2876fa,
06-B18,06交付,blog,release integrity,,,https://help.sonatype.com/en/release-integrity.html,low,商业经验,False,True,background,4e66aa992cf8345ea8dc8ffb0f86443e480a7ea2fd49d846476b9bb4e61ee84d,
06-B19,06交付,blog,configuration management  definition  best practices,,,https://otrs.com/blog/itsm/configuration-management,low,商业经验,False,True,background,ee986c90bf55c931197c2948f8b51bf2018dd5d03710fa3b8156d10087a57e03,
06-B20,06交付,blog,what is improper artifact integrity validation  palo alto networks,,,https://www.paloaltonetworks.com/cyberpedia/improper-artifact-integrity-validation-cicd-sec9,low,商业经验,False,True,background,54290529b765d471dc2a28ea568e79cef2c1b4be9d6870e60fbe9ea70c4dfd51,
06-B21,06交付,blog,update subresource integrity hash values for scripts in the buy with prime cartridge,,,https://documents.buywithprime.amazon.com/bwp-api/v2024-01-01/docs/update-subresource-integrity-hash-values-for-scripts-in-the-buy-with-prime-cartridge,low,商业经验,False,True,background,0824b0fbd834ba8344f0ae9891d64b4bc497c6cd970ddb14d37b97d3d2a98fdc,
06-B22,06交付,blog,configuration management principles  tools  cloudquery,,,https://www.cloudquery.io/learning-center/configuration-management,low,商业经验,False,True,background,a4955ecad8cddfe81b10d24ad6130602fd9fbfa4e46f3202b44d5bfd1b02760d,
06-B23,06交付,blog,iac vs configuration management understanding the differences and choosing the right tool for modern infrastructure management,,,https://devopsknowledge.hashnode.dev/iac-vs-configuration-management-understanding-the-differences-and-choosing-the-right-tool-for-modern-infrastructure-management,low,商业经验,False,True,background,ee986c90bf55c931197c2948f8b51bf2018dd5d03710fa3b8156d10087a57e03,
06-B24,06交付,blog,subresource integrity  security  mdn,,,https://developer.mozilla.org/en-US/docs/Web/Security/Defenses/Subresource_Integrity,low,商业经验,False,True,background,a308aee68665e7777be2c279bb82ee87fff5dd93e7343f2f73bf48a4ad14eaf7,
06-P01,06交付,paper,Classifier or prompt: A case study on legal requirements traceability,2026,10.1007/s10664-026-10827-1,https://doi.org/10.1007/s10664-026-10827-1,medium,同构迁移,False,True,anchor_reread,3a0690448b07e34dd1024b1559cbde0245eab58d5fd0c55fec195a46397778cf,
06-P02,06交付,paper,An In-Depth Survey of Software Testing Methodologies,2026,10.32628/cseit261210,https://doi.org/10.32628/cseit261210,medium,同构迁移,False,True,anchor_reread,4780a0bd7176d563db3222be4ee284a21fcd3be233d67033e5297b0cdf41917a,
06-P03,06交付,paper,"Gamification of software development, verification and validation",2026,10.1007/s11219-026-09753-8,https://doi.org/10.1007/s11219-026-09753-8,medium,同构迁移,False,True,anchor_reread,81622db55abf9ec052dd423f90b562a02ffa0576eb993768d3f1beca1fdc1474,
06-P04,06交付,paper,Integrating High-Level Requirements to Low-Level Tests with Machine-Readable V&V Specifications,2026,,https://arxiv.org/abs/2607.17686,medium,同构迁移,False,True,anchor_reread,d3c74c42168c5a0b121e721a108919a942b4b12358cc6b8ae635eb2de477f600,
06-P05,06交付,paper,"Survey and perspective on verification, validation, and uncertainty quantification of digital twins for precision medicine",2025,10.1038/s41746-025-01447-y,https://doi.org/10.1038/s41746-025-01447-y,medium,同构迁移,False,True,anchor_reread,843005057b173ec6822fc6ab0294f66a1c6a6d82ea4afddd8a4fb223c7014c78,
06-P06,06交付,paper,V3+ extends the V3 framework to ensure user-centricity and scalability of sensor-based digital health technologies,2025,10.1038/s41746-024-01322-2,https://doi.org/10.1038/s41746-024-01322-2,medium,同构迁移,False,True,anchor_reread,f9ff0fe920632cb074133b10516d6c3bbeb364ca17e80323d1a22784a044fc05,
06-P07,06交付,paper,Requirements-Driven Automated Software Testing: A Systematic Review,2025,10.1145/3767739,https://doi.org/10.1145/3767739,medium,同构迁移,False,True,anchor_reread,fbcd27645d59b37834a7fa2fb167883c39113b7f03eca0d9a2c25ef39dc822ae,
06-P08,06交付,paper,Digital variant design V-model for rapid product development,2025,10.1007/s00170-025-15982-1,https://doi.org/10.1007/s00170-025-15982-1,medium,同构迁移,False,True,anchor_reread,7ba5781f87046d3f251afb64f23cfc5dea2b7c868015bd82b3e568c2f3312b51,
06-P09,06交付,paper,"Automated UAT for Regulated Payment Systems: Property-Based Testing, Synthetic Data Generation, and IFRS/GAAP Revenue-Recognition Validation Gates",2025,10.38124/ijisrt/25sep331,https://doi.org/10.38124/ijisrt/25sep331,medium,同构迁移,False,True,anchor_reread,ad8e72aa061bd9f9ba20d4b37304c316cb80c345323ef38545e589006ac9fcab,
06-P10,06交付,paper,From Zero to One: A new perspective on the fuzzy front end of innovation and the Stage-Gate® model,2025,10.14743/apem2025.1.532,https://doi.org/10.14743/apem2025.1.532,medium,同构迁移,False,True,anchor_reread,4cecda8cbe0e98fb10d0bd513381b41ae9c54def311a2444000f871f8e211535,
06-P11,06交付,paper,Test Schedule Generation for Acceptance Testing of Mission-Critical Satellite Systems,2025,10.48550/arxiv.2501.01224,http://arxiv.org/abs/2501.01224,medium,同构迁移,False,True,close_read,90185ff40f76bbf95761c948bd2cc2b97663b5ea0e5a0d1c0ffc32bbde312015,
06-P12,06交付,paper,Automated Behaviour-Driven Acceptance Testing of Robotic Systems,2025,,http://arxiv.org/abs/2507.05125,medium,同构迁移,False,True,close_read,3720f9395722f9ddf4dd6d54db9eac67914c1344c0e7e4133f7b24279d8a1b13,
06-P13,06交付,paper,"Automating requirements traceability in project documentation using TraceTrend tool: model, design and application",2025,10.32620/reks.2025.4.16,https://doi.org/10.32620/reks.2025.4.16,medium,同构迁移,False,True,close_read,358254f6b5326078ae69200d4250eca7cba2b0899af133ff90b37479cd550871,
06-P14,06交付,paper,Auxiliary Artifacts in Requirements Traceability: A Systematic Mapping Study,2025,10.48550/arxiv.2504.19658,http://arxiv.org/abs/2504.19658,medium,同构迁移,False,True,close_read,b7adfe37753e51236b5b73ac204352f8cfc93de73865756a6cf5fa6cd31d04ce,
06-P15,06交付,paper,Exploring LLMs Impact on Student-Created User Stories and Acceptance Testing in Software Development,2025,10.48550/arxiv.2502.02675,http://arxiv.org/abs/2502.02675,medium,同构迁移,False,True,close_read,417b9dbece9a88ef6ab4ae575fc6ec4af2d3f30d00b830ba3045931ad22bf738,
06-P16,06交付,paper,Formation of requirements traceability in the process of information systems design,2025,10.48550/arxiv.2506.11018,http://arxiv.org/abs/2506.11018,medium,同构迁移,False,True,close_read,2ec6283c1c18397d8b6a28fe619a86930591dd5f6d128d3181856c097b70576e,
06-P17,06交付,paper,Integrating Agile and the Systems V-Model: Proposing a Hybrid Solution,2025,10.35940/ijmh.c1850.12031125,https://doi.org/10.35940/ijmh.c1850.12031125,medium,同构迁移,False,True,close_read,471720ef5f567aebab70905cacd3c4a50775fbad3c9bb4862ea440af1b7ccca8,
06-P18,06交付,paper,Maven-Lockfile: High Integrity Rebuild of Past Java Releases,2025,10.48550/arxiv.2510.00730,http://arxiv.org/abs/2510.00730,medium,同构迁移,False,True,close_read,b03d0d449de744d5a2aa796a10304c17862a2df1f4a8c5d8922003176b7561a4,
06-P19,06交付,paper,TVR: Automotive System Requirement Traceability Validation and Recovery Through Retrieval-Augmented Generation,2025,10.48550/arxiv.2504.15427,https://arxiv.org/abs/2504.15427,medium,同构迁移,False,True,close_read,a1c1f69d7707794a5117d692971fb328aac2fc629ab09bad3371439e5923ed84,
06-P20,06交付,paper,A survey of safety and trustworthiness of large language models through the lens of verification and validation,2024,10.1007/s10462-024-10824-0,https://doi.org/10.1007/s10462-024-10824-0,medium,同构迁移,False,True,close_read,26de7f1399942a4a27750572b8b3578d029fce29285acc399a277d9e6d92b193,
06-P21,06交付,paper,Comprehensive Evaluation and Insights Into the Use of Large Language Models in the Automation of Behavior-Driven Development Acceptance Test Formulation,2024,10.1109/access.2024.3391815,https://doi.org/10.1109/access.2024.3391815,medium,同构迁移,False,True,close_read,7065edcc884d784bcdc8455aacfe7d436fbc69b5f667abc855035ef5e20ab75f,
06-P22,06交付,paper,"A Survey on Verification and Validation, Testing and Evaluations of Neurosymbolic Artificial Intelligence",2024,10.1109/tai.2024.3351798,https://doi.org/10.1109/tai.2024.3351798,medium,同构迁移,False,True,close_read,919ecb878959a1177ecc1444bdf28392df18258afac9d2c20c03f568564f9f47,
06-P23,06交付,paper,Requirements and software engineering for automotive perception systems: an interview study,2024,10.1007/s00766-023-00410-1,https://doi.org/10.1007/s00766-023-00410-1,medium,同构迁移,False,True,close_read,1421774122a9ebcd1dd3583e11af8ac3baf8e73a8dea9292bd89429c67a7458a,
06-P24,06交付,paper,AAT4IRS: automated acceptance testing for industrial robotic systems,2024,10.3389/frobt.2024.1346580,https://doi.org/10.3389/frobt.2024.1346580,medium,同构迁移,False,True,close_read,aa3758c2ef2d5dc0b55996e4be8291c7ad035d1faaf6d9fc233115c0040951a3,
06-P25,06交付,paper,An Enhanced Agile V-Model: Conformance to regulatory bodies and experiences from model's adoption to medical device development,2024,10.1016/j.heliyon.2024.e26928,https://doi.org/10.1016/j.heliyon.2024.e26928,medium,同构迁移,False,True,close_read,ef6ef41a93a6ac4cc8809431ba370ed15e9deda454dba8d1c569db3195eadcb9,
06-P26,06交付,paper,XUAT-Copilot: Multi-Agent Collaborative System for Automated User Acceptance Testing with Large Language Model,2024,10.48550/arxiv.2401.02705,http://arxiv.org/abs/2401.02705,medium,同构迁移,False,True,close_read,7763fd62ae40229b914e05d036efb289838c4a3fd0723d33110fbf529d70be36,
06-P27,06交付,paper,Leveraging Graph-RAG and Prompt Engineering to Enhance LLM-Based Automated Requirement Traceability and Compliance Checks,2024,10.48550/arxiv.2412.08593,http://arxiv.org/abs/2412.08593,medium,同构迁移,False,True,close_read,727edf55e65a7f966e47451fa2c5d218ad3a8bd57f5fb4676578cbe4d24b421d,
06-P28,06交付,paper,Natural Language Processing for Requirements Traceability,2024,10.48550/arxiv.2405.10845,http://arxiv.org/abs/2405.10845,medium,同构迁移,False,True,close_read,66966a920f021165ef39ecdb1833dca9a7d196924677dfdb24013066c6a840e0,
06-P29,06交付,paper,SoK: A Defense-Oriented Evaluation of Software Supply Chain Security,2024,10.48550/arxiv.2405.14993,http://arxiv.org/abs/2405.14993,medium,同构迁移,False,True,close_read,dc063967c85ed508e95e240db28324f8bc345d077776a510ef677b0835ba7938,
06-P30,06交付,paper,AI-Based Expert System Framework for Product Development Stage Gate Decisions,2024,10.64030/3067-2457.01.01.05,https://doi.org/10.64030/3067-2457.01.01.05,medium,同构迁移,False,True,close_read,26c1ea141cd3274929ef8d2bfa928f3cb413d78f78788d0544bf60bbad835bd5,
06-P31,06交付,paper,Exploring Challenges in Software Testing: A Structuration Theory Perspective,2024,10.55708/js0312001,https://doi.org/10.55708/js0312001,medium,同构迁移,False,True,close_read,f2d59b5f18a5a776a1543811334505936d72e88236eb922e6f13cf77900ff2c0,
06-P32,06交付,paper,Promoting scientific software quality through transition to continuous integration and continuous delivery,2024,10.18174/sesmo.18779,https://doi.org/10.18174/sesmo.18779,medium,同构迁移,False,True,close_read,d7423b20c752dfb00120695c5ba4754171f02bef3c30da961e1fe42a012d30b9,
06-P33,06交付,paper,Scalable Uat Execution Framework for B2b Applications with Data-dependent Entry/exit Criteria using Sql Query Hooks,2024,10.71097/ijsat.v15.i3.10657,https://doi.org/10.71097/ijsat.v15.i3.10657,medium,同构迁移,False,True,close_read,9100cb96952c3a0e5939df91abbbb08a30a4538262f679d0da9ea558a2fc6412,
